sid,search,"splunk_server","_time","is_realtime",provenance,"api_et","api_index_et","api_index_lt","api_lt","event_count","exec_time","result_count","savedsearch_name","scan_count","search_et","search_lt",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_api_et","__mv_api_index_et","__mv_api_index_lt","__mv_api_lt","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_search_et","__mv_search_lt","__mv_status","__mv_total_run_time"
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657628243.289","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657628243.328665",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628243.000000000",1057,1657628243,1057,search1,1057,"1657022400.000000000","1657628243.000000000",completed,"0.33",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657628243.290","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657628243.330990",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628243.000000000",1057,1657628243,20,search3,1057,"1657022400.000000000","1657628243.000000000",completed,"0.301",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657628267.292","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657628267.583049",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628267.000000000",1058,1657628267,1058,search1,1058,"1657022400.000000000","1657628267.000000000",completed,"0.322",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657628267.293","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657628267.589115",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628267.000000000",1058,1657628267,20,search3,1058,"1657022400.000000000","1657628267.000000000",completed,"0.335",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search2_1657628312.295","search sourcetype=gitforsplunk index=_internal host=chandana-VirtualBox earliest=1657628262 latest=1657628263","chandana-VirtualBox","1657628312.493848",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628312.000000000",1,1657628312,1,search2,1,"1657628262.000000000","1657628263.000000000",completed,"0.135",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657628539.304","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657628539.769017",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628539.000000000",1067,1657628539,1067,search1,1067,"1657022400.000000000","1657628539.000000000",completed,"0.34500000000000003",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657628539.305","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657628539.775207",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628539.000000000",1067,1657628539,20,search3,1067,"1657022400.000000000","1657628539.000000000",completed,"0.303",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657628568.307","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657628568.766471",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628568.000000000",1068,1657628568,1068,search1,1068,"1657022400.000000000","1657628568.000000000",completed,"0.341",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657628568.308","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657628568.768532",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628568.000000000",1068,1657628568,20,search3,1068,"1657022400.000000000","1657628568.000000000",completed,"0.303",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search2_1657628571.309","search sourcetype=gitforsplunk index=_internal host=chandana-VirtualBox earliest=1657628562 latest=1657628563","chandana-VirtualBox","1657628571.950222",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628571.000000000",1,1657628571,1,search2,1,"1657628562.000000000","1657628563.000000000",canceled,"0.081",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search2_1657628574.310","search sourcetype=gitforsplunk index=_internal host=chandana-VirtualBox earliest=1657628322 latest=1657628323","chandana-VirtualBox","1657628574.488604",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628574.000000000",1,1657628574,1,search2,1,"1657628322.000000000","1657628323.000000000",canceled,"0.062",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search2_1657628576.311","search sourcetype=gitforsplunk index=_internal host=chandana-VirtualBox earliest=1657628262 latest=1657628263","chandana-VirtualBox","1657628576.394316",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628576.000000000",1,1657628576,1,search2,1,"1657628262.000000000","1657628263.000000000",completed,"0.076",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657628601.313","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657628601.942230",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628601.000000000",1069,1657628602,1069,search1,1069,"1657022400.000000000","1657628601.000000000",completed,"0.342",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657628601.314","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657628601.948605",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628601.000000000",1069,1657628602,20,search3,1069,"1657022400.000000000","1657628601.000000000",completed,"0.34",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657628616.315","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657628616.107326",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628616.000000000",1069,1657628616,1069,search1,1069,"1657022400.000000000","1657628616.000000000",completed,"0.24",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657628616.316","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657628616.124829",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628616.000000000",1069,1657628616,20,search3,1069,"1657022400.000000000","1657628616.000000000",completed,"0.215",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657628642.318","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657628642.668642",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628642.000000000",1070,1657628642,1070,search1,1070,"1657022400.000000000","1657628642.000000000",completed,"0.388",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657628642.319","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657628642.672313",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628642.000000000",1070,1657628642,20,search3,1070,"1657022400.000000000","1657628642.000000000",completed,"0.323",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657628687.322","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657628687.076781",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628687.000000000",1072,1657628687,1072,search1,1072,"1657022400.000000000","1657628687.000000000",completed,"0.34400000000000003",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657628687.323","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657628687.084297",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628687.000000000",1072,1657628687,20,search3,1072,"1657022400.000000000","1657628687.000000000",completed,"0.318",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657628836.359","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657628836.043529",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628836.000000000",1077,1657628836,1077,search1,1077,"1657022400.000000000","1657628836.000000000",completed,"0.328",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657628836.360","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657628836.051539",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628836.000000000",1077,1657628836,20,search3,1077,"1657022400.000000000","1657628836.000000000",completed,"0.34800000000000003",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657628838.361","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657628838.442336",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628838.000000000",1077,1657628838,1077,search1,1077,"1657022400.000000000","1657628838.000000000",completed,"0.265",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657628838.362","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657628838.456336",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628838.000000000",1077,1657628838,20,search3,1077,"1657022400.000000000","1657628838.000000000",completed,"0.234",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search2_1657628841.363","search sourcetype=gitforsplunk index=_internal host=chandana-VirtualBox earliest=1657628832 latest=1657628833","chandana-VirtualBox","1657628841.805663",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657628841.000000000",1,1657628841,1,search2,1,"1657628832.000000000","1657628833.000000000",completed,"0.078",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657629189.394","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657629189.373380",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657629189.000000000",1088,1657629189,1088,search1,1088,"1657022400.000000000","1657629189.000000000",completed,"0.298",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657629189.395","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657629189.383784",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657629189.000000000",1088,1657629189,20,search3,1088,"1657022400.000000000","1657629189.000000000",completed,"0.304",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search2_1657629193.396","search sourcetype=gitforsplunk index=_internal host=chandana-VirtualBox earliest=1657629132 latest=1657629133","chandana-VirtualBox","1657629193.577840",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657629193.000000000",1,1657629193,1,search2,1,"1657629132.000000000","1657629133.000000000",completed,"0.165",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657629224.399","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657629224.586513",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657629224.000000000",1090,1657629224,1090,search1,1090,"1657022400.000000000","1657629224.000000000",completed,"0.35000000000000003",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657629224.400","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657629224.600921",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657629224.000000000",1090,1657629224,20,search3,1090,"1657022400.000000000","1657629224.000000000",completed,"0.34700000000000003",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657630376.445","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657630376.909306",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657630376.000000000",1128,1657630376,1128,search1,1128,"1657022400.000000000","1657630376.000000000",completed,"0.319",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657630376.446","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657630376.921736",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657630376.000000000",1128,1657630376,20,search3,1128,"1657022400.000000000","1657630376.000000000",completed,"0.301",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search2_1657630387.447","search sourcetype=gitforsplunk index=_internal host=chandana-VirtualBox earliest=1657630092 latest=1657630093","chandana-VirtualBox","1657630387.653963",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657630387.000000000",1,1657630387,1,search2,1,"1657630092.000000000","1657630093.000000000",completed,"0.074",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657630617.457","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657630617.592829",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657630617.000000000",1136,1657630617,1136,search1,1136,"1657022400.000000000","1657630617.000000000",completed,"0.328",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657630617.458","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657630617.597180",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657630617.000000000",1136,1657630617,20,search3,1136,"1657022400.000000000","1657630617.000000000",completed,"0.281",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657630637.460","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657630637.994612",0,"UI:Dashboard:status","1657022400.000000000",0,0,"1657630637.000000000",1137,1657630638,1137,search1,1137,"1657022400.000000000","1657630637.000000000",canceled,"0.35100000000000003",,,,,,,,,,,,,,,,,,,
